,host id,host name,borough,lat,long,price,service fee,number of reviews,geometry
55026,38659324109,Kervin,Bronx,40.82729,-73.82451,475.0,95.0,3.0,POINT (-73.82451 40.82729)
55062,35060890267,Jonathan,Bronx,40.84524,-73.90798,309.0,62.0,13.0,POINT (-73.90797999999999 40.84524)
55071,34149135664,Amanda And Tanya,Bronx,40.85658,-73.79095,930.0,186.0,27.0,POINT (-73.79095 40.85658)
55101,78472007182,Muhammed,Bronx,40.83509,-73.88591,460.0,92.0,2.0,POINT (-73.88591 40.83509)
55131,26192195125,Juan,Bronx,40.82931,-73.87684,1055.0,211.0,140.0,POINT (-73.87684 40.82931)
55159,53863522145,Rony,Bronx,40.8531,-73.91942,784.0,157.0,27.0,POINT (-73.91942 40.8531)
55199,87694178234,Global Luxury Suites,Bronx,40.80911,-73.9296,1120.0,224.0,19.0,POINT (-73.92959999999999 40.80911)
55236,22394949702,Dennis,Bronx,40.90754,-73.84588,739.0,148.0,222.0,POINT (-73.84587999999999 40.90754)
55249,10580747409,Katya,Bronx,40.8524,-73.83435,773.0,155.0,96.0,POINT (-73.83435 40.8524)
55266,3872607274,Hamza,Bronx,40.80097,-73.91421,1099.0,220.0,69.0,POINT (-73.91421 40.80097)
55285,89960511678,Yoselyn,Bronx,40.81002,-73.85127,603.0,121.0,39.0,POINT (-73.85127 40.81002)
55339,55127614456,Edwin,Bronx,40.83933,-73.86905,976.0,195.0,9.0,POINT (-73.86905 40.83933)
55353,76196954142,Michael,Bronx,40.81427,-73.89873,550.0,110.0,25.0,POINT (-73.89873 40.81427)
55354,51523499815,Ana,Bronx,40.83107,-73.90126,1058.0,212.0,5.0,POINT (-73.90125999999999 40.83107)
55363,62962711427,Karina,Bronx,40.9116,-73.84917,481.0,96.0,5.0,POINT (-73.84917 40.9116)
55392,31955838119,Pierre,Bronx,40.82859,-73.91754,831.0,166.0,1.0,POINT (-73.91754 40.82859)
55406,76994885791,Roque,Bronx,40.81341,-73.90544,383.0,77.0,166.0,POINT (-73.90544 40.81341)
55412,43889868271,Rawn,Bronx,40.81831,-73.90816,440.0,88.0,40.0,POINT (-73.90816 40.81831)
55436,84298833439,Vas,Bronx,40.83041,-73.91929,69.0,14.0,86.0,POINT (-73.91929 40.83041)
55446,59101643465,Jabari,Bronx,40.84889,-73.90293,768.0,154.0,8.0,POINT (-73.90293 40.84889)
55461,40334571598,Fazia,Bronx,40.81418,-73.88878,1059.0,212.0,26.0,POINT (-73.88878 40.81418)
55483,70312003363,Jessica,Bronx,40.87177,-73.89981,704.0,141.0,2.0,POINT (-73.89981 40.87177)
55486,67945637250,Godson,Bronx,40.82092,-73.92437,1188.0,238.0,27.0,POINT (-73.92437 40.82092)
55500,25134388670,Guest Care,Bronx,40.81533,-73.86377,883.0,177.0,6.0,POINT (-73.86377 40.81533)
55516,89090580593,Asumoh,Bronx,40.87663,-73.84412,229.0,46.0,1.0,POINT (-73.84412 40.87663)
55521,69647001784,Noelva,Bronx,40.8524,-73.78768,486.0,97.0,108.0,POINT (-73.78767999999999 40.8524)
55562,4713655033,Jonathan,Bronx,40.84316,-73.90681,394.0,79.0,7.0,POINT (-73.90680999999999 40.84316)
55609,76439813991,Arnol,Bronx,40.85717,-73.89388,321.0,64.0,102.0,POINT (-73.89388 40.85717)
55636,33139472849,Global Luxury Suites,Bronx,40.809891,-73.930595,952.0,190.0,3.0,POINT (-73.930595 40.809891)
55642,2885042280,Leslibeth,Bronx,40.84094,-73.91336,276.0,55.0,5.0,POINT (-73.91336 40.84094)
55672,58498664584,Orit,Bronx,40.80893,-73.93111,512.0,102.0,54.0,POINT (-73.93111 40.80893)
55676,33764306338,Tuan,Bronx,40.86237,-73.85278,114.0,23.0,37.0,POINT (-73.85278 40.86237)
55777,22819413961,Orit,Bronx,40.80849,-73.93189,875.0,175.0,11.0,POINT (-73.93189 40.80849)
55831,54899845150,Yaniris,Bronx,40.86717,-73.89304,228.0,46.0,7.0,POINT (-73.89304 40.86717)
55844,73276333219,Christian & Carla,Bronx,40.86502,-73.85496,533.0,107.0,318.0,POINT (-73.85496000000001 40.86502)
55882,45665501670,Raz,Bronx,40.80857,-73.85073,126.0,25.0,2.0,POINT (-73.85073 40.80857)
55902,38506731900,Belkis,Bronx,40.85669,-73.86511,940.0,188.0,40.0,POINT (-73.86511 40.85669)
55934,84106121002,Stella,Bronx,40.85025,-73.86089,362.0,72.0,66.0,POINT (-73.86089 40.85025)
55936,64834905160,Molly,Bronx,40.84825,-73.79012,151.0,30.0,50.0,POINT (-73.79012 40.84825)
55942,64209848069,Tylor,Bronx,40.81312,-73.92942,461.0,92.0,185.0,POINT (-73.92941999999999 40.81312)
55946,88594923705,Sharon & Erika,Bronx,40.83763,-73.83511,858.0,172.0,62.0,POINT (-73.83511 40.83763)
55966,59289242511,Stella,Bronx,40.85011,-73.86246,616.0,123.0,53.0,POINT (-73.86246 40.85011)
55971,34033439777,Sharon & Erika,Bronx,40.83577,-73.83502,69.0,14.0,48.0,POINT (-73.83502 40.83577)
55975,68636937801,Archi,Bronx,40.8603,-73.89317,838.0,168.0,9.0,POINT (-73.89317 40.8603)
55980,6115368907,Koffi,Bronx,40.89842,-73.8525,516.0,103.0,37.0,POINT (-73.85250000000001 40.89842)
55987,30182650786,Shully'S,Bronx,40.88002,-73.85464,234.0,47.0,54.0,POINT (-73.85464 40.88002)
56024,15633027845,Vickie,Bronx,40.86795,-73.89203,1087.0,217.0,7.0,POINT (-73.89203000000001 40.86795)
56047,8248589817,Shaylee,Bronx,40.87078,-73.86203,218.0,44.0,4.0,POINT (-73.86203 40.87078)
56057,97641685794,Jose,Bronx,40.88626,-73.8586,937.0,187.0,5.0,POINT (-73.8586 40.88626)
56067,673251399,Kawsar,Bronx,40.84842,-73.86354,1001.0,200.0,8.0,POINT (-73.86354 40.84842)
56075,48260325875,Esther,Bronx,40.87176,-73.85625,610.0,122.0,1.0,POINT (-73.85625 40.87176)
56082,95043068023,Orit,Bronx,40.88095,-73.91701,128.0,26.0,100.0,POINT (-73.91701 40.88095)
56133,25062512699,Yoselyn,Bronx,40.80922,-73.85069,83.0,17.0,96.0,POINT (-73.85069 40.80922)
56138,17197221777,Ruth,Bronx,40.87002,-73.88255,649.0,130.0,24.0,POINT (-73.88254999999999 40.87002)
56157,52860940280,Stella,Bronx,40.84518,-73.8635,203.0,41.0,19.0,POINT (-73.8635 40.84518)
56171,66887804170,Anderson,Bronx,40.81541,-73.86517,472.0,94.0,10.0,POINT (-73.86517000000001 40.81541)
56177,16041182852,Diana,Bronx,40.88217,-73.86785,801.0,160.0,15.0,POINT (-73.86785 40.88217)
56202,93900152496,Global Luxury Suites,Bronx,40.81102,-73.93103,940.0,188.0,4.0,POINT (-73.93103000000001 40.81102)
56273,51748753564,Brandee,Bronx,40.8274,-73.90936,225.0,45.0,9.0,POINT (-73.90936000000001 40.8274)
56290,57862822442,Intown Luxury,Bronx,40.85359,-73.90279,99.0,20.0,1.0,POINT (-73.90279 40.85359)
56294,4262890408,Orit,Bronx,40.80888,-73.92993,524.0,105.0,2.0,POINT (-73.92993 40.80888)
56326,88990075784,Nahuel,Bronx,40.84331,-73.92713,593.0,119.0,41.0,POINT (-73.92713000000001 40.84331)
56394,17774696802,Tanya,Bronx,40.91139,-73.84963,634.0,127.0,1.0,POINT (-73.84963 40.91139)
56402,27299481249,Victor,Bronx,40.86639,-73.90151,336.0,67.0,108.0,POINT (-73.90151 40.86639)
56424,10623410697,Ms.,Bronx,40.85526,-73.88866,787.0,157.0,27.0,POINT (-73.88866 40.85526)
56428,97119356150,Jose,Bronx,40.88835,-73.85884,591.0,118.0,30.0,POINT (-73.85884 40.88835)
56447,76702715389,Diane,Bronx,40.84637,-73.78857,943.0,189.0,160.0,POINT (-73.78857000000001 40.84637)
56457,33283111402,Victor,Bronx,40.86627,-73.88665,1180.0,236.0,19.0,POINT (-73.88665 40.86627)
56484,83077398452,Yan,Bronx,40.84306,-73.82947,1072.0,214.0,2.0,POINT (-73.82947 40.84306)
56487,45446572723,Travserve,Bronx,40.840431,-73.832382,1106.0,221.0,1.0,POINT (-73.832382 40.840431)
56500,75086811749,Eric,Bronx,40.81241,-73.85639,656.0,131.0,164.0,POINT (-73.85639 40.81241)
56507,47171155567,Nicole,Bronx,40.81896,-73.92782,100.0,20.0,126.0,POINT (-73.92782 40.81896)
56522,4809238976,Charlene,Bronx,40.90396,-73.84868,268.0,54.0,21.0,POINT (-73.84868 40.90396)
56525,15418934253,Gregory,Bronx,40.83008,-73.89712,1110.0,222.0,60.0,POINT (-73.89712 40.83008)
56547,36035207228,Drake,Bronx,40.86436,-73.86719,703.0,141.0,5.0,POINT (-73.86718999999999 40.86436)
56575,95964605852,Juan,Bronx,40.82944,-73.87555,356.0,71.0,122.0,POINT (-73.87555 40.82944)
56576,4951457849,Ikkyukim,Bronx,40.81256,-73.88901,614.0,123.0,15.0,POINT (-73.88901 40.81256)
56597,63908391714,Samita,Bronx,40.87094,-73.8754,345.0,69.0,24.0,POINT (-73.8754 40.87094)
56600,11803219621,Orit,Bronx,40.80984,-73.92992,703.0,141.0,21.0,POINT (-73.92992 40.80984)
56640,27701480045,Lynford,Bronx,40.90229,-73.84239,988.0,198.0,34.0,POINT (-73.84238999999999 40.90229)
56668,22707324728,Julio And Elizabeth,Bronx,40.81704,-73.84628,494.0,99.0,8.0,POINT (-73.84627999999999 40.81704)
56755,55845442030,Sabrina,Bronx,40.8573,-73.85562,1178.0,236.0,2.0,POINT (-73.85562 40.8573)
56756,26001719663,Tahi,Bronx,40.82491,-73.87707,146.0,29.0,2.0,POINT (-73.87707 40.82491)
56811,17501219247,Eean,Bronx,40.87251,-73.87727,110.0,22.0,36.0,POINT (-73.87727 40.87251)
56847,7526536314,Lina Jie,Bronx,40.8087,-73.91909,588.0,118.0,16.0,POINT (-73.91909 40.8087)
56862,57147280473,Ayesha,Bronx,40.8791,-73.86345,143.0,29.0,114.0,POINT (-73.86345 40.8791)
56871,93729731163,Shiva,Bronx,40.88677,-73.83411,466.0,93.0,52.0,POINT (-73.83411 40.88677)
56873,67121122736,David,Bronx,40.87063,-73.8983,772.0,154.0,36.0,POINT (-73.89830000000001 40.87063)
56892,76456608626,Audrey,Bronx,40.84592,-73.89141,1088.0,218.0,35.0,POINT (-73.89140999999999 40.84592)
56895,90627008278,Badal,Bronx,40.88204,-73.90479,555.0,111.0,9.0,POINT (-73.90479000000001 40.88204)
56912,70496920725,Amina,Bronx,40.91137,-73.89414,820.0,164.0,226.0,POINT (-73.89413999999999 40.91137)
56920,63177427549,Steve,Bronx,40.85322,-73.85232,1017.0,203.0,16.0,POINT (-73.85232000000001 40.85322)
56931,97183254999,Juliana,Bronx,40.83582,-73.91451,192.0,38.0,42.0,POINT (-73.91451000000001 40.83582)
57031,84528717497,Cindy,Bronx,40.86398,-73.84999,793.0,159.0,18.0,POINT (-73.84999000000001 40.86398)
57039,81848162955,Crystal,Bronx,40.8803,-73.86509,478.0,96.0,18.0,POINT (-73.86509 40.8803)
57047,40337643858,Yan,Bronx,40.84465,-73.82844,793.0,159.0,2.0,POINT (-73.82844 40.84465)
57053,10461734662,Pauriany,Bronx,40.83664,-73.91801,547.0,109.0,1.0,POINT (-73.91801 40.83664)
57055,80182774529,Lenny,Bronx,40.85654,-73.86482,1136.0,227.0,3.0,POINT (-73.86481999999999 40.85654)
57079,96506036686,Belkis,Bronx,40.85627,-73.86304,1002.0,200.0,81.0,POINT (-73.86304 40.85627)
57103,86563954930,Segun,Bronx,40.88151,-73.8494,448.0,90.0,45.0,POINT (-73.8494 40.88151)
57114,16943515122,Emily,Bronx,40.84754,-73.84657,820.0,164.0,36.0,POINT (-73.84657 40.84754)
57209,95600929772,Seana,Bronx,40.81992,-73.92809,1162.0,232.0,99.0,POINT (-73.92809 40.81992)
57210,7210343581,Ikello,Bronx,40.84345,-73.91231,1089.0,218.0,138.0,POINT (-73.91231000000001 40.84345)
57227,45246001030,Denise,Bronx,40.84154,-73.91022,812.0,162.0,13.0,POINT (-73.91022 40.84154)
57233,25201866275,Danny,Bronx,40.8469,-73.90458,686.0,137.0,15.0,POINT (-73.90458 40.8469)
57243,63208698418,Ali,Bronx,40.88201,-73.86332,896.0,179.0,33.0,POINT (-73.86332 40.88201)
57289,96168087679,Amoyiem,Bronx,40.87003,-73.84683,543.0,109.0,1.0,POINT (-73.84683 40.87003)
57299,65879732855,Ikkyukim,Bronx,40.81398,-73.88751,710.0,142.0,26.0,POINT (-73.88751000000001 40.81398)
57327,5298578537,Pauriany,Bronx,40.83579,-73.92027,88.0,18.0,9.0,POINT (-73.92027 40.83579)
57345,65181477694,Samita,Bronx,40.87031,-73.8752,326.0,65.0,5.0,POINT (-73.87520000000001 40.87031)
57376,15932116487,Fazia,Bronx,40.81244,-73.88938,1180.0,236.0,34.0,POINT (-73.88938 40.81244)
57431,97252271449,Karen,Bronx,40.91248,-73.84885,143.0,29.0,6.0,POINT (-73.84885 40.91248)
57441,63946281177,Josè,Bronx,40.85929,-73.85176,251.0,50.0,8.0,POINT (-73.85176 40.85929)
57447,22969306112,Willie,Bronx,40.87886,-73.8449,291.0,58.0,1.0,POINT (-73.8449 40.87886)
57491,49332333195,Kevin,Bronx,40.83502,-73.89789,193.0,39.0,9.0,POINT (-73.89789 40.83502)
57493,2190584799,Global Luxury Suites,Bronx,40.8108,-73.93109,787.0,157.0,2.0,POINT (-73.93109 40.8108)
57539,23173457109,Alberto,Bronx,40.89014,-73.85801,931.0,186.0,43.0,POINT (-73.85800999999999 40.89014)
57554,86720565401,Sammy,Bronx,40.88408,-73.86027,580.0,116.0,8.0,POINT (-73.86027 40.88408)
57603,71349813909,Juan,Bronx,40.83109,-73.87529,884.0,177.0,110.0,POINT (-73.87529000000001 40.83109)
57609,78728051778,Telia,Bronx,40.8292,-73.9093,760.0,152.0,83.0,POINT (-73.9093 40.8292)
57610,44928826619,Ikkyukim,Bronx,40.81197,-73.88926,538.0,108.0,9.0,POINT (-73.88925999999999 40.81197)
57618,76341918549,Jenn And Mike,Bronx,40.8379,-73.85578,293.0,59.0,70.0,POINT (-73.85578 40.8379)
57619,59894933354,Orit,Bronx,40.80893,-73.93111,793.0,159.0,46.0,POINT (-73.93111 40.80893)
57692,31536706334,Ruver,Bronx,40.82914,-73.85473,918.0,184.0,112.0,POINT (-73.85473 40.82914)
57693,29375879610,HayNoor,Bronx,40.8716,-73.88649,1131.0,226.0,126.0,POINT (-73.88648999999999 40.8716)
57721,68331525123,Paulene,Bronx,40.8899,-73.85871,391.0,78.0,48.0,POINT (-73.85871 40.8899)
57722,8381267468,Steven,Bronx,40.81767,-73.8899,1003.0,201.0,14.0,POINT (-73.8899 40.81767)
57726,56900880261,Dakota,Bronx,40.80871,-73.92976,400.0,80.0,18.0,POINT (-73.92976 40.80871)
57736,15236414362,Giovana,Bronx,40.83171,-73.93003,894.0,179.0,1.0,POINT (-73.93003 40.83171)
57764,37685096003,Global Luxury,Bronx,40.811848,-73.929665,440.0,88.0,1.0,POINT (-73.929665 40.811848)
57786,84796548930,Miguel,Bronx,40.80589,-73.92094,350.0,70.0,1.0,POINT (-73.92094 40.80589)
57819,69826928341,Nicole,Bronx,40.87953,-73.8669,962.0,192.0,34.0,POINT (-73.8669 40.87953)
57829,21878406084,Global Luxury Suites,Bronx,40.8089,-73.93083,870.0,174.0,1.0,POINT (-73.93083 40.8089)
57831,88681817742,Steven,Bronx,40.81698,-73.86489,371.0,74.0,3.0,POINT (-73.86489 40.81698)
57892,10335508298,Shera,Bronx,40.9002,-73.86447,993.0,199.0,279.0,POINT (-73.86447 40.9002)
57894,82418628327,Paul,Bronx,40.89399,-73.85224,814.0,163.0,19.0,POINT (-73.85223999999999 40.89399)
57895,27112111499,Drew,Bronx,40.81277,-73.92871,1094.0,219.0,13.0,POINT (-73.92871 40.81277)
57903,83092223782,Orit,Bronx,40.80912,-73.93095,772.0,154.0,61.0,POINT (-73.93095 40.80912)
57906,13261637560,Pp,Bronx,40.9131,-73.89518,176.0,35.0,30.0,POINT (-73.89518 40.9131)
57922,20760031473,Paul,Bronx,40.89814,-73.84928,516.0,103.0,11.0,POINT (-73.84927999999999 40.89814)
57938,9952692487,Laly,Bronx,40.83806,-73.86827,523.0,105.0,14.0,POINT (-73.86827 40.83806)
57948,33316634476,Sofia,Bronx,40.81463,-73.90229,385.0,77.0,5.0,POINT (-73.90228999999999 40.81463)
57994,98367735839,Figgins,Bronx,40.8559,-73.90086,450.0,90.0,25.0,POINT (-73.90085999999999 40.8559)
58006,74392555765,Buddy,Bronx,40.84581,-73.84008,447.0,89.0,2.0,POINT (-73.84008 40.84581)
58017,26257762390,Luis,Bronx,40.82124,-73.92913,1123.0,225.0,100.0,POINT (-73.92913 40.82124)
58033,56859163741,Jenny,Bronx,40.80862,-73.85311,190.0,38.0,55.0,POINT (-73.85311 40.80862)
58039,18456062868,Yossie,Bronx,40.85538,-73.86593,858.0,172.0,12.0,POINT (-73.86593000000001 40.85538)
58046,14831118478,Charlene,Bronx,40.90923,-73.84349,1092.0,218.0,10.0,POINT (-73.84349 40.90923)
58057,23297828610,Arian,Bronx,40.87871,-73.8648,233.0,47.0,8.0,POINT (-73.8648 40.87871)
58086,38178228391,Lidia,Bronx,40.85509,-73.90307,108.0,22.0,4.0,POINT (-73.90307 40.85509)
58132,69338702925,Migdalia,Bronx,40.82414,-73.8596,713.0,143.0,47.0,POINT (-73.8596 40.82414)
58166,22514485288,Rosalia,Bronx,40.81281,-73.90779,981.0,196.0,273.0,POINT (-73.90779000000001 40.81281)
58185,78677532978,Farrel,Bronx,40.83603,-73.91152,724.0,145.0,57.0,POINT (-73.91152 40.83603)
58219,34341236892,Queen,Bronx,40.84279,-73.90963,334.0,67.0,16.0,POINT (-73.90963000000001 40.84279)
58273,56787258793,Leana,Bronx,40.81694,-73.88732,630.0,126.0,7.0,POINT (-73.88732 40.81694)
58274,82160940028,Subrina,Bronx,40.83774,-73.91715,908.0,182.0,9.0,POINT (-73.91715000000001 40.83774)
58277,36705356298,Danny,Bronx,40.84534,-73.9042,967.0,193.0,7.0,POINT (-73.9042 40.84534)
58278,15496994454,Covu,Bronx,40.85282,-73.89397,598.0,120.0,1.0,POINT (-73.89397 40.85282)
58329,2626154114,Marcelo,Bronx,40.89631,-73.85789,570.0,114.0,2.0,POINT (-73.85789 40.89631)
58369,65120662052,Daniel,Bronx,40.80858,-73.92983,956.0,191.0,87.0,POINT (-73.92983 40.80858)
58446,15073229493,Paul,Bronx,40.89833,-73.84949,576.0,115.0,29.0,POINT (-73.84949 40.89833)
58450,23337241585,Zackery,Bronx,40.80999,-73.91171,446.0,89.0,5.0,POINT (-73.91171 40.80999)
58473,42175056434,Earl,Bronx,40.83511,-73.92378,1066.0,213.0,78.0,POINT (-73.92377999999999 40.83511)
58494,24522410413,Luisa,Bronx,40.88279,-73.89765,451.0,90.0,7.0,POINT (-73.89765 40.88279)
58495,20609819052,Millie,Bronx,40.87934,-73.86055,400.0,80.0,43.0,POINT (-73.86055 40.87934)
58515,3509674163,Sheila,Bronx,40.88917,-73.84927,447.0,89.0,12.0,POINT (-73.84927 40.88917)
58541,69259206313,Alvin,Bronx,40.88438,-73.85081,378.0,76.0,7.0,POINT (-73.85081 40.88438)
58563,89591119514,Tuan,Bronx,40.86263,-73.85162,1170.0,234.0,13.0,POINT (-73.85162 40.86263)
58584,3624672075,Heisseel,Bronx,40.88976,-73.82169,449.0,90.0,6.0,POINT (-73.82169 40.88976)
58590,79821737666,Maricela,Bronx,40.83575,-73.91527,726.0,145.0,6.0,POINT (-73.91527000000001 40.83575)
58620,80608127268,Lidia,Bronx,40.85701,-73.90321,681.0,136.0,9.0,POINT (-73.90321 40.85701)
58638,25797202852,Patrick,Bronx,40.89588,-73.84045,806.0,161.0,1.0,POINT (-73.84045 40.89588)
58646,9942609016,Global Luxury Suites,Bronx,40.81039,-73.93144,383.0,77.0,2.0,POINT (-73.93143999999999 40.81039)
58647,31214536928,Global Luxury Suites,Bronx,40.81098,-73.93296,482.0,96.0,1.0,POINT (-73.93295999999999 40.81098)
58677,51690321400,Match,Bronx,40.82054,-73.92538,512.0,102.0,3.0,POINT (-73.92538 40.82054)
58714,65418749338,"Rossy,  Carmen And Juan",Bronx,40.85568,-73.9137,410.0,82.0,175.0,POINT (-73.91370000000001 40.85568)
58722,45550414961,Julio,Bronx,40.81876,-73.92691,161.0,32.0,8.0,POINT (-73.92691000000001 40.81876)
58758,63617539628,Sharon,Bronx,40.83227,-73.91983,606.0,121.0,63.0,POINT (-73.91983 40.83227)
58765,44503483552,Shully'S,Bronx,40.89858,-73.85896,273.0,55.0,235.0,POINT (-73.85896 40.89858)
58766,39923219343,Donald,Bronx,40.85306,-73.86644,470.0,94.0,103.0,POINT (-73.86644 40.85306)
58784,67669039170,Vie,Bronx,40.88177,-73.83444,81.0,16.0,10.0,POINT (-73.83444 40.88177)
58800,75364694651,Ms. H,Bronx,40.8874,-73.86499,1055.0,211.0,47.0,POINT (-73.86499000000001 40.8874)
58810,74782518267,Julia,Bronx,40.83793,-73.78328,630.0,126.0,31.0,POINT (-73.78328 40.83793)
58829,68069366627,Massiel,Bronx,40.84518,-73.84677,1080.0,216.0,33.0,POINT (-73.84677000000001 40.84518)
58861,62534166861,Edna,Bronx,40.82372,-73.92623,305.0,61.0,141.0,POINT (-73.92623 40.82372)
58880,63652139908,Donna,Bronx,40.8245,-73.91501,694.0,139.0,40.0,POINT (-73.91501 40.8245)
58884,79202676351,Idelsa,Bronx,40.81132,-73.92177,960.0,192.0,60.0,POINT (-73.92177 40.81132)
58890,70542138990,Guoxin,Bronx,40.89866,-73.875,137.0,27.0,52.0,POINT (-73.875 40.89866)
58922,32532246670,Atlanta'S Best Kept Secret,Bronx,40.85216,-73.90152,620.0,124.0,6.0,POINT (-73.90152 40.85216)
58933,34072013941,Alonzo,Bronx,40.90884,-73.9013,621.0,124.0,31.0,POINT (-73.90130000000001 40.90884)
58936,25670125831,Juan,Bronx,40.82859,-73.91957,157.0,31.0,9.0,POINT (-73.91956999999999 40.82859)
58946,28754167161,Archi,Bronx,40.86243,-73.89373,350.0,70.0,12.0,POINT (-73.89373000000001 40.86243)
58950,37229492738,Elena,Bronx,40.80991,-73.91211,226.0,45.0,16.0,POINT (-73.91211 40.80991)
58951,23198647477,NOMA Winde B,Bronx,40.83408,-73.91123,359.0,72.0,42.0,POINT (-73.91123 40.83408)
58953,58714428842,Avner,Bronx,40.85746,-73.86339,663.0,133.0,9.0,POINT (-73.86339 40.85746)
58966,61174129542,Michael,Bronx,40.81394,-73.88777,262.0,52.0,110.0,POINT (-73.88777 40.81394)
58972,86746707985,Roxanne,Bronx,40.86919,-73.84074,1176.0,235.0,32.0,POINT (-73.84074 40.86919)
58978,51591816908,Amanda,Bronx,40.84892,-73.78796,1158.0,232.0,34.0,POINT (-73.78796 40.84892)
58983,80456520996,Christophe,Bronx,40.8534,-73.91028,530.0,106.0,14.0,POINT (-73.91028 40.8534)
58998,80760014829,Leana,Bronx,40.8187,-73.88927,628.0,126.0,8.0,POINT (-73.88927 40.8187)
59011,5075366826,Miguel,Bronx,40.80754,-73.92297,652.0,130.0,69.0,POINT (-73.92297000000001 40.80754)
59020,24031072336,Marcelo,Bronx,40.89528,-73.85598,480.0,96.0,2.0,POINT (-73.85598 40.89528)
59022,98719246399,Yozadib,Bronx,40.83344,-73.86757,738.0,148.0,19.0,POINT (-73.86757 40.83344)
59036,4016784408,Safia,Bronx,40.83399,-73.86183,1106.0,221.0,13.0,POINT (-73.86183 40.83399)
59044,65779131173,Katherine,Bronx,40.90326,-73.90709,660.0,132.0,9.0,POINT (-73.90709 40.90326)
59049,8782121223,Jose,Bronx,40.87804,-73.83925,387.0,77.0,9.0,POINT (-73.83925000000001 40.87804)
59052,56325744675,Rosalia,Bronx,40.8416,-73.88105,914.0,183.0,3.0,POINT (-73.88105 40.8416)
59054,34270236303,Cristina,Bronx,40.8424,-73.82708,186.0,37.0,2.0,POINT (-73.82708 40.8424)
59063,42033321494,Safia,Bronx,40.84373,-73.90495,475.0,95.0,2.0,POINT (-73.90495 40.84373)
59077,97204447205,Joan,Bronx,40.87924,-73.85831,320.0,64.0,3.0,POINT (-73.85831 40.87924)
59109,95863931857,Eljon,Bronx,40.84931,-73.85073,798.0,160.0,2.0,POINT (-73.85073 40.84931)
59163,60082815210,Yaritza,Bronx,40.82327,-73.89585,941.0,188.0,1.0,POINT (-73.89585 40.82327)
59172,94238299315,Willie,Bronx,40.88107,-73.84284,297.0,59.0,6.0,POINT (-73.84284 40.88107)
59200,34060384073,Sandra,Bronx,40.83767,-73.82893,208.0,42.0,4.0,POINT (-73.82893 40.83767)
59208,12312199584,Tara,Bronx,40.83828,-73.86018,997.0,199.0,4.0,POINT (-73.86018 40.83828)
59229,28165102727,Jelanitimellc,Bronx,40.85806,-73.90126,1121.0,224.0,1.0,POINT (-73.90125999999999 40.85806)
59240,36056381822,Claudio,Bronx,40.84212,-73.92135,663.0,133.0,3.0,POINT (-73.92135 40.84212)
59261,26727094663,Nayary,Bronx,40.83738,-73.92374,365.0,73.0,3.0,POINT (-73.92374 40.83738)
59266,28643537735,Guest Care,Bronx,40.87663,-73.86203,1042.0,208.0,1.0,POINT (-73.86203 40.87663)
59272,19167740689,Junior,Bronx,40.85675,-73.8693,909.0,182.0,1.0,POINT (-73.8693 40.85675)
59277,85982721410,Marco,Bronx,40.86337,-73.9033,105.0,21.0,2.0,POINT (-73.9033 40.86337)
59319,17903366691,Carol,Bronx,40.88039,-73.84798,152.0,30.0,31.0,POINT (-73.84798000000001 40.88039)
59324,54875851219,Ikkyukim,Bronx,40.81245,-73.88756,557.0,111.0,21.0,POINT (-73.88755999999999 40.81245)
59336,85412120812,Douglas,Bronx,40.82287,-73.9026,932.0,186.0,1.0,POINT (-73.90260000000001 40.82287)
59360,66797608965,Juan,Bronx,40.83063,-73.87712,1052.0,210.0,117.0,POINT (-73.87712000000001 40.83063)
59396,49628299407,Charlie & Dianna,Bronx,40.80656,-73.91654,57.0,11.0,91.0,POINT (-73.91654 40.80656)
59401,17095459834,Annick,Bronx,40.89402,-73.84437,139.0,28.0,27.0,POINT (-73.84437 40.89402)
59436,84172295305,Victor,Bronx,40.86684,-73.88782,203.0,41.0,22.0,POINT (-73.88782 40.86684)
59455,83407775348,Samita,Bronx,40.87152,-73.87713,560.0,112.0,90.0,POINT (-73.87712999999999 40.87152)
59456,8210384932,Niko,Bronx,40.84885,-73.88601,527.0,105.0,64.0,POINT (-73.88601 40.84885)
59464,2055438180,Yves,Bronx,40.89485,-73.8323,855.0,171.0,19.0,POINT (-73.8323 40.89485)
59477,88045753456,Alberto,Bronx,40.89044,-73.85592,443.0,89.0,64.0,POINT (-73.85592 40.89044)
59496,97621147190,Jayson,Bronx,40.85613,-73.8673,1140.0,228.0,6.0,POINT (-73.8673 40.85613)
59499,33512606255,Andrea,Bronx,40.88332,-73.85018,870.0,174.0,7.0,POINT (-73.85017999999999 40.88332)
59550,55240266999,Yovanny,Bronx,40.84557,-73.88656,686.0,137.0,21.0,POINT (-73.88656 40.84557)
59551,77810275726,Daniel,Bronx,40.87039,-73.89849,725.0,145.0,1.0,POINT (-73.89849 40.87039)
59599,66701228470,Samuel,Bronx,40.8768,-73.89802,172.0,34.0,3.0,POINT (-73.89802 40.8768)
59630,81551801047,Annalyne,Bronx,40.80467,-73.92653,916.0,183.0,3.0,POINT (-73.92653 40.80467)
59673,22001581490,Gloria,Bronx,40.90839,-73.89851,975.0,195.0,1.0,POINT (-73.89851 40.90839)
59703,26808159156,Vie,Bronx,40.87893,-73.83413,180.0,36.0,23.0,POINT (-73.83413 40.87893)
